presvote20post,birthyr,gender4,educ,race,urbancity,religpew,gunown,edloan,vvweight,inputstate,pid7,votereg,faminc_new
1,1972,1,3,1,4,12,1,2,0.4867076301,37,3,1,10
1,1987,2,6,1,2,1,3,1,1.0483687007,36,1,1,9
1,1980,2,6,1,2,9,3,2,0.9466429476,53,1,1,11
2,1966,1,6,1,2,1,3,2,0.439929019,13,4,1,12
1,1954,1,6,1,1,12,3,2,0.3753342255,47,3,1,14
1,1985,2,1,1,2,9,3,2,0.8312931741,36,4,1,8
1,1965,1,6,1,2,2,3,2,0.8511613791,34,2,1,14
1,1960,2,5,1,1,1,2,1,0.8757610526,41,6,1,11
1,1969,1,6,1,1,11,3,2,1.1684157562,8,3,1,7
6,1995,2,5,1,2,1,3,2,1.5598163567,1,6,1,6
1,1981,2,6,2,2,1,1,1,NA,36,2,1,9
1,1983,1,5,1,1,4,3,2,1.603463422,17,5,1,10
1,1991,1,5,1,2,5,3,2,1.3778010753,53,1,1,14
6,1954,1,6,8,4,6,3,2,0.1421764373,34,7,1,6
3,1994,1,3,2,3,7,NA,NA,1.5755857818,34,5,1,7
2,1939,2,2,1,2,1,1,2,1.4343151991,42,6,1,7
2,1962,1,5,1,2,5,3,2,1.2328560622,12,5,1,2
6,1955,2,2,3,1,2,3,2,NA,12,2,2,8
2,1970,2,4,1,4,7,3,2,1.0199889292,36,5,1,6
2,1959,1,6,1,2,2,1,2,1.0526774372,12,4,1,11
2,1958,1,6,1,2,1,1,2,1.2275654794,37,7,1,12
2,1984,1,2,2,1,1,NA,NA,NA,42,7,1,8
1,1971,2,5,3,2,12,3,2,0.9041557661,12,2,1,6
2,1975,2,5,1,2,11,3,1,1.4033819023,27,5,1,97
2,1953,2,4,1,2,12,8,2,1.6886781679,8,5,1,6
1,1999,2,5,1,2,9,3,2,1.0357458548,29,1,1,10
6,1967,2,5,1,1,11,3,2,NA,35,3,2,8
1,1988,1,6,1,1,2,1,1,NA,12,1,1,11
2,1969,1,6,1,2,1,3,1,1.5080122184,51,4,1,9
3,1962,2,5,1,2,2,1,2,0.5951696962,26,5,1,9
1,1940,2,6,1,2,1,8,2,0.7396554391,34,3,1,97
1,1955,2,6,2,2,12,2,2,0.2573991857,24,1,1,11
6,1959,1,6,2,2,12,3,1,NA,12,4,2,9
1,1961,2,6,1,2,5,3,2,0.6947428064,36,2,1,12
2,1961,1,4,1,3,10,1,2,0.8720198239,25,8,1,3
1,1976,2,4,2,1,11,NA,NA,0.3981994014,32,1,1,5
1,1969,2,5,1,1,11,3,2,0.8891754745,25,2,1,12
1,1958,2,3,1,1,2,1,2,0.5578998944,19,4,1,11
2,1970,2,2,1,4,2,1,2,0.9420794262,50,7,1,14
1,1950,2,4,1,4,11,2,2,0.5628383568,41,1,1,3
1,1968,2,2,3,3,2,1,1,0.7228416993,12,4,1,7
1,1957,2,5,7,2,9,1,2,0.0357669381,41,1,1,4
1,1983,2,6,1,2,10,3,2,0.7561047438,39,1,1,7
2,1953,2,3,1,4,1,1,2,NA,55,7,1,9
1,1950,1,2,1,2,5,3,2,0.3102274596,12,1,1,4
1,1957,2,6,1,4,2,2,2,0.8904607085,17,2,1,9
2,1977,1,6,1,2,7,3,1,0.608368346,25,2,1,13
1,1991,2,6,7,1,1,3,1,0.2567961205,24,1,1,2
1,1975,1,5,1,1,10,3,2,0.4671691196,55,3,1,8
2,1963,1,5,1,1,9,3,2,1.2328560622,12,7,1,10
1,1986,1,4,2,1,2,3,2,NA,17,1,1,4
1,1970,2,5,1,4,1,3,2,0.6354381945,18,1,1,2
6,1978,1,5,1,1,10,3,2,NA,48,1,2,16
1,1974,2,6,1,2,11,3,2,0.6618877161,34,2,1,12
3,1964,1,5,1,3,2,1,1,0.1665738914,29,4,1,2
1,1945,2,3,1,2,11,3,2,0.6215335518,39,1,1,4
2,1966,2,4,1,2,2,3,1,0.7580946234,18,6,1,9
1,1974,2,5,4,2,9,3,2,0.8702879312,34,1,1,14
2,1959,1,5,1,2,10,8,1,0.987433804,17,7,1,6
1,1982,1,6,2,2,11,NA,NA,1.3418076896,45,2,1,11
2,1963,1,6,1,4,2,1,1,0.5647942245,48,4,1,7
1,1968,1,3,1,2,9,3,2,0.4614005618,12,3,1,5
2,1972,1,6,1,3,2,1,2,NA,8,7,1,11
1,1960,2,5,1,2,1,3,2,0.5205192056,12,1,1,11
1,1969,1,5,1,2,1,1,1,0.604419212,26,1,1,11
1,1965,1,6,1,4,11,1,1,0.6029607156,36,1,1,4
1,1989,2,6,1,2,10,2,1,1.1490634049,8,1,1,8
1,1940,1,3,2,2,11,3,2,0.506951129,26,1,1,11
1,1970,2,6,1,2,9,3,2,0.7135617827,32,1,1,5
1,1961,1,3,1,2,11,3,2,0.4819572864,48,1,1,4
1,1960,1,5,1,3,1,1,2,NA,40,6,1,8
1,1965,2,3,1,1,1,3,2,0.6808644111,55,3,1,7
1,1986,2,5,1,2,11,3,2,1.4473019613,24,2,1,10
1,1962,1,5,1,1,8,3,2,0.8923583017,8,1,1,4
6,1987,2,5,1,2,10,3,2,0.8593658764,17,4,2,8
1,1935,1,5,1,1,1,NA,NA,0.4617754778,36,1,1,11
1,1974,2,6,1,1,2,3,2,0.6479298969,53,1,1,10
2,1942,1,5,1,2,2,3,2,1.6122386259,41,7,1,6
2,1948,1,6,1,2,2,1,2,0.9467995319,53,7,1,16
2,1952,2,5,1,3,1,3,2,1.6331874269,12,7,1,4
1,1962,1,3,3,1,12,1,2,0.5382515246,8,4,1,11
2,1940,1,5,1,1,1,8,1,1.1961713379,6,7,1,97
1,1964,1,6,1,2,2,3,2,NA,25,3,1,12
2,1971,2,3,1,3,1,8,2,1.3671443402,29,7,1,97
1,1971,2,3,1,2,11,3,2,0.613757078,42,1,1,9
2,1957,1,4,7,2,12,1,2,0.1665980102,45,5,1,6
1,1979,2,5,1,2,1,3,2,1.4837246851,21,6,1,NA
1,1985,1,6,3,1,2,NA,NA,0.5543659481,48,1,1,12
2,1945,2,2,1,2,1,2,2,NA,32,7,1,11
2,1973,2,5,1,4,1,1,2,1.5437551991,48,6,1,16
1,1968,1,6,6,2,7,2,1,0.2526132259,41,3,1,12
1,1955,2,5,4,1,2,NA,2,2.4008143251,6,1,1,12
2,1954,1,6,1,4,11,1,2,0.8969940178,4,4,1,9
2,1980,2,3,1,2,1,3,2,1.4477569604,8,7,1,9
1,1974,2,6,1,1,7,3,2,1.0638155634,6,1,1,14
1,1986,1,5,1,2,1,3,1,1.3862219738,13,1,1,4
1,1987,2,5,1,1,12,3,2,0.7254353097,31,1,1,11
1,1942,1,3,1,1,11,3,2,NA,25,1,1,4
1,1961,2,5,1,3,5,1,2,0.6334537961,26,1,1,4
1,2002,2,3,2,1,11,NA,NA,NA,6,8,1,5
6,1954,2,3,3,4,2,3,2,NA,4,4,2,3
1,1952,2,5,2,2,1,3,2,0.2762684634,51,1,1,11
1,1967,2,2,1,3,11,3,2,0.7079359536,42,1,1,8
2,1982,2,6,3,1,2,3,1,0.5360422856,19,4,1,12
1,2000,2,4,2,2,6,NA,NA,NA,27,1,1,1
2,1973,1,6,1,3,1,1,1,1.2054148653,42,5,1,8
1,1965,1,5,1,3,11,3,2,0.7349180682,30,3,1,10
1,1953,2,4,1,4,11,3,2,0.6518540133,4,1,1,97
5,1952,1,5,1,2,12,3,2,0.2803076826,47,5,1,97
1,1975,1,5,1,2,9,1,2,0.5196023563,51,3,1,13
6,1969,1,6,1,2,1,3,2,0.8378595622,51,5,1,6
1,1985,2,5,3,2,2,2,2,1.1148650786,6,1,1,97
1,1952,2,6,1,2,11,3,2,NA,4,4,1,8
1,1965,2,6,1,1,7,3,1,1.0638155634,6,1,1,12
1,1948,2,3,1,3,9,3,2,0.7902209999,6,1,1,10
1,1972,1,5,1,2,2,3,2,0.6158018827,34,2,1,12
1,1949,1,5,2,4,11,1,2,0.4719042785,6,1,1,12
1,1966,1,6,1,1,7,1,1,0.3876503939,20,1,1,9
1,1961,1,6,1,5,12,3,2,NA,21,3,1,97
6,1973,2,6,1,2,1,3,2,1.0995126891,45,4,1,12
2,1948,2,3,1,4,1,1,2,NA,48,7,1,97
1,1994,1,3,3,1,12,NA,NA,NA,6,1,1,97
2,1969,1,5,1,2,1,3,1,1.5794299923,12,7,1,6
1,1971,1,5,1,4,10,3,2,0.6484609975,27,4,1,10
6,1983,1,5,2,2,11,NA,NA,NA,17,4,1,8
1,1954,2,6,2,3,1,3,2,0.3188388408,13,1,1,9
1,1936,1,5,1,2,11,3,2,0.5559740037,6,1,1,8
1,1969,2,5,1,2,2,3,2,0.6453484434,34,4,1,11
3,1967,2,6,1,2,12,1,2,0.6246285706,53,3,1,2
1,1961,1,4,1,4,2,1,2,0.3748671359,42,1,1,5
2,1965,2,3,2,1,12,3,2,NA,26,6,1,3
2,1989,2,3,1,3,1,1,2,0.926374863,42,6,1,9
1,1959,1,5,1,4,11,3,2,0.9851803792,53,1,1,9
1,1938,2,4,1,2,5,3,2,0.6134496285,36,2,1,4
2,1949,2,4,1,3,2,8,2,0.7650625009,12,4,1,97
2,1960,1,5,1,2,1,3,2,2.4248302663,53,7,1,8
2,1953,2,5,7,3,1,8,2,0.0724446028,41,7,1,10
2,1972,2,3,1,3,1,3,2,0.9134486644,13,6,1,8
1,1963,2,3,2,2,12,3,2,0.5621308906,32,1,1,8
1,1949,1,6,1,4,2,1,2,0.7244159606,33,1,1,97
1,1959,1,5,1,3,9,3,2,0.8923583017,8,1,1,4
1,1950,2,6,2,4,12,3,2,0.4521806418,10,2,1,97
1,1959,1,2,3,2,11,3,2,2.448265372,6,1,1,7
2,1964,1,3,1,1,1,8,1,NA,47,7,1,3
1,1973,2,3,1,3,9,2,2,0.5714772876,40,1,1,4
2,1981,1,6,1,2,1,1,1,2.6523085825,48,7,1,10
6,1970,1,6,1,3,2,3,2,0.9029152491,36,4,1,7
1,1962,1,3,1,3,11,3,2,0.534392691,39,3,1,3
2,1979,1,6,1,1,10,1,1,1.1683850191,21,6,1,9
2,1984,1,3,1,2,11,1,1,NA,45,7,1,7
1,1974,2,1,1,1,2,3,2,0.3237769213,26,1,1,1
1,1997,1,5,1,1,1,NA,NA,NA,17,4,1,10
1,1972,2,5,1,2,1,2,2,0.6734984263,48,2,1,13
2,1966,2,4,1,1,1,1,2,NA,55,7,1,3
1,1964,2,5,1,2,9,3,2,0.6453484434,34,1,1,5
1,1987,1,6,1,4,9,3,1,NA,26,1,1,12
2,1995,2,5,1,2,3,NA,NA,NA,49,7,1,6
1,1976,1,5,1,2,11,3,2,0.4583154998,39,2,1,11
1,1975,2,3,1,3,11,3,2,NA,12,2,1,10
2,1994,2,4,1,2,1,2,2,4.0549385401,41,7,1,9
1,1972,2,4,6,1,9,3,1,0.2427277973,53,1,1,3
5,1993,1,6,1,3,1,1,1,0.4801766849,33,4,1,6
1,1981,2,5,1,2,9,8,2,NA,6,3,1,97
1,1959,2,2,2,1,1,NA,NA,NA,55,1,1,2
4,1956,2,3,1,2,2,3,2,0.3822303502,31,4,1,7
1,1973,2,5,2,2,1,3,2,0.6568997334,51,1,1,9
1,1968,2,5,1,4,10,3,1,0.5495211635,13,1,1,8
1,1970,1,5,5,4,12,3,2,0.304983298,6,4,1,11
1,1958,2,5,7,2,11,3,2,0.3190634359,29,4,1,9
2,1963,1,2,1,2,1,NA,NA,1.2622232562,41,7,1,1
2,1977,2,6,1,4,10,8,1,1.0320408198,37,4,1,97
1,1976,2,6,1,2,12,3,2,0.5746580582,39,1,1,10
5,1946,2,3,1,2,1,2,2,0.6665539142,25,4,1,6
1,1961,2,5,1,4,11,3,2,0.8891754745,25,1,1,1
1,1996,2,3,3,3,11,NA,NA,NA,48,2,1,2
1,1977,2,6,1,1,11,3,1,1.0638155634,6,1,1,9
1,1986,2,3,1,2,11,3,1,1.1759538112,49,1,1,12
1,1968,2,5,1,2,11,3,2,0.5048452244,39,1,1,3
5,1990,2,6,1,2,11,1,1,0.3335015716,34,4,1,8
1,1965,2,2,1,1,1,3,2,0.5329183293,47,1,1,4
5,1958,1,5,1,1,9,3,2,0.3158500419,6,4,1,5
1,1953,2,6,4,3,11,3,2,2.4710213533,6,2,1,9
1,1973,1,3,1,2,11,3,2,0.4399219953,36,4,1,12
1,1982,2,5,1,2,2,2,1,0.9080162114,29,1,1,11
2,1973,1,3,7,2,11,1,2,0.4289149479,26,5,1,11
1,1945,2,5,1,2,1,1,2,0.8835836846,8,3,1,9
2,1966,1,3,1,4,1,1,2,1.2278846792,56,5,1,10
1,1989,1,6,1,2,11,1,1,1.2014895496,48,2,1,14
2,1967,2,2,1,2,1,3,2,1.3220187278,39,7,1,3
1,1973,2,6,1,2,2,3,1,1.024601312,33,1,1,97
1,1950,1,3,6,2,9,1,2,NA,13,4,1,11
1,1974,2,6,1,1,7,1,1,NA,8,3,1,9
1,1960,2,4,2,2,1,1,1,0.3386337182,1,2,1,5
2,1971,1,5,1,3,11,1,1,0.8599864348,48,6,1,11
1,1968,1,5,4,3,9,3,2,1.1803461598,6,1,1,1
2,1960,1,5,1,4,11,3,2,0.8856559282,29,4,1,4
1,1957,1,5,3,2,2,3,2,0.1450383731,47,1,1,11
1,1964,2,4,1,3,1,1,2,0.7920635,1,1,1,3
1,1960,2,6,1,2,1,3,2,0.813672945,42,1,1,10
1,1964,1,5,1,1,11,3,2,0.5206612373,17,1,1,10
1,1956,1,2,1,1,12,3,2,0.4102298602,48,2,1,12
1,1971,2,5,1,2,1,3,2,0.7517031055,16,2,1,7
1,1971,1,4,1,1,9,3,2,0.6350925097,41,1,1,11
1,1990,2,6,1,1,9,3,1,0.7274853586,27,1,1,8
1,1965,2,6,1,1,5,3,2,0.9857627711,55,3,1,9
1,1968,2,6,1,1,10,3,2,0.6947428064,36,2,1,13
2,1996,1,1,1,3,11,NA,NA,5.8605389602,36,5,1,9
2,1969,2,5,1,4,1,1,1,1.0985830096,39,4,1,7
2,1962,1,5,1,1,1,1,2,1.5794299923,12,5,1,7
1,1962,2,4,1,2,9,1,2,0.5958134745,39,1,1,9
1,1993,1,5,1,1,1,NA,NA,1.2263356344,53,3,1,7
1,1961,2,4,1,3,2,2,2,0.6147156105,32,2,1,9
1,1973,2,4,1,2,1,3,2,0.613757078,42,1,1,8
2,1963,1,5,1,1,3,3,2,0.538495536,15,5,1,7
1,1960,2,6,1,4,10,3,2,0.6947428064,36,3,1,14
1,1986,2,2,4,1,2,2,2,4.0047993768,55,2,1,1
2,1957,2,3,1,4,2,1,2,1.1970795597,31,7,1,10
1,1958,1,6,1,3,9,NA,NA,0.33061315,6,2,1,8
1,1970,2,5,1,2,11,2,2,1.1555818705,48,3,1,11
1,2001,1,5,3,2,1,NA,NA,NA,6,3,1,12
2,1953,2,5,3,1,1,3,2,0.600924142,12,6,1,2
2,1955,2,2,1,4,1,1,2,1.1717081743,27,5,1,3
1,1961,2,3,1,3,1,1,2,0.8589397021,53,2,1,6
1,1974,2,3,2,1,11,3,2,1.2600015784,31,4,1,4
6,1985,2,1,3,1,12,NA,NA,NA,48,3,1,1
1,1978,2,4,1,1,11,3,1,0.9205679629,42,3,1,8
2,1961,2,5,1,2,10,3,2,1.3020228233,53,6,1,2
1,1971,2,6,1,2,5,3,1,0.4934205026,45,2,1,12
1,1960,1,4,1,2,10,3,2,0.4657556885,17,1,1,9
1,1968,2,4,3,2,11,2,2,0.6036679576,42,1,1,97
6,1960,2,3,1,4,1,2,2,0.3303489124,20,2,1,8
1,1970,2,2,3,1,2,NA,NA,NA,48,1,1,4
2,1978,2,4,1,3,1,2,2,0.3364751727,46,6,1,12
1,1967,2,6,1,3,5,3,2,0.9857627711,55,1,1,11
1,1959,2,6,1,2,10,3,1,0.5395971347,4,1,1,9
1,1959,1,6,2,4,1,1,1,1.5720055452,10,1,1,6
2,1975,1,5,1,2,1,3,1,0.6885433503,17,5,1,12
4,1969,2,3,6,2,11,3,2,0.3698819644,53,3,1,9
6,1992,1,2,1,1,11,NA,NA,NA,47,8,2,5
1,1999,2,6,4,1,9,3,2,NA,36,1,1,6
1,1986,1,5,1,2,10,3,2,3.2730888564,4,2,1,12
1,1978,1,3,1,3,10,3,2,0.4246829464,23,1,1,5
1,1975,1,5,1,1,9,3,1,0.4690360933,48,3,1,11
6,1961,1,3,1,2,2,1,1,0.7991483868,42,7,1,97
1,1961,2,4,1,3,11,3,2,0.4109275621,55,3,1,4
1,1968,2,5,1,1,1,3,2,0.7016701177,9,1,1,9
4,1966,1,4,1,1,11,3,2,0.3812126855,6,2,1,2
1,1988,1,6,3,1,2,3,1,NA,13,2,1,12
2,1983,1,5,1,3,11,2,1,1.7414138299,20,6,1,4
2,1963,2,4,1,3,11,3,1,NA,36,4,1,7
1,1954,2,5,2,2,11,2,2,0.1997193853,24,1,1,11
1,1989,1,5,1,1,9,1,2,0.5387255746,36,2,1,11
2,1960,1,5,1,2,2,8,2,NA,29,7,1,97
2,1951,1,4,3,2,11,3,2,0.2750516143,12,7,1,2
1,1991,2,2,2,1,1,3,1,1.3220235334,45,2,1,3
2,1985,2,5,1,2,11,8,2,2.2616869572,4,6,1,2
2,1961,2,3,1,2,1,1,2,1.5113025587,41,5,1,16
1,1970,2,5,1,4,11,3,1,0.5420144162,47,1,1,97
2,1942,1,2,1,1,2,3,2,0.768895963,29,5,1,3
6,1996,2,5,1,1,10,3,1,0.6577843462,17,2,1,9
2,1947,2,6,1,2,12,2,2,0.9731903044,19,5,1,4
1,1947,1,3,1,1,1,1,2,0.4855858083,20,4,1,97
2,1985,2,5,1,4,11,1,2,1.3214904664,42,7,1,9
2,1950,2,4,1,4,1,1,2,1.2959118427,28,4,1,2
1,1953,2,5,1,4,1,1,2,0.4441247585,40,1,1,10
2,1944,2,5,1,1,2,3,2,1.1883573954,26,5,1,97
1,1985,1,6,1,1,10,3,1,NA,27,1,1,97
1,1967,1,3,1,1,2,2,1,0.5657954001,18,1,1,7
1,1953,2,3,1,1,9,2,2,NA,6,1,1,97
1,1943,1,2,1,4,11,1,2,0.5641671669,26,1,1,4
2,1950,1,4,2,1,11,1,2,0.4166991399,53,7,1,10
2,1956,1,2,1,3,2,1,1,0.414793814,34,4,1,9
1,1947,2,6,1,1,11,3,2,0.5932583951,12,6,1,11
1,1950,2,3,3,2,2,3,2,NA,53,3,1,5
1,1981,2,6,1,3,7,3,1,0.5691158825,39,3,1,7
2,1965,1,3,1,2,1,3,2,0.9961970567,6,7,1,3
1,1950,2,3,1,4,1,2,2,0.5904780618,39,1,1,6
2,1969,2,3,1,2,10,2,2,0.7768210329,4,7,1,10
1,1957,2,4,1,3,1,3,2,NA,26,1,1,5
1,1989,1,6,1,1,2,NA,NA,NA,17,1,1,11
1,1956,1,3,1,2,2,3,2,0.4536953114,42,1,1,9
1,1971,1,6,1,2,5,3,2,0.8535835224,34,3,1,6
1,1972,1,5,1,4,10,3,1,0.9851803792,53,3,1,4
3,1973,2,5,1,2,9,1,1,0.7513529361,12,5,1,12
1,1954,2,6,1,2,11,3,2,0.4025924566,55,1,1,11
2,1978,2,3,1,4,2,2,1,0.5865498027,23,6,1,7
1,1961,1,3,1,4,2,8,2,0.4583169131,24,4,1,4
1,1997,1,2,2,1,2,NA,NA,NA,48,1,1,4
2,1970,1,2,1,2,2,3,2,1.0910433497,34,7,1,11
2,1960,1,3,1,4,11,NA,2,1.0113299203,39,7,1,10
2,1977,1,5,7,3,2,NA,NA,0.1386323475,19,5,1,11
5,1987,1,5,1,2,9,1,2,0.692777213,6,2,1,11
3,1961,1,3,7,2,12,3,2,0.5416661056,4,4,1,5
1,1955,1,1,2,4,1,1,2,10.4398097794,12,2,1,1
2,1972,1,3,1,3,3,8,2,0.6522806647,24,7,1,11
2,1988,1,5,6,2,2,1,1,NA,10,5,1,12
1,1991,2,6,1,2,11,3,2,0.9954742136,42,1,1,13
2,1986,1,5,1,2,10,3,2,2.0245017101,36,5,1,9
3,1974,2,4,1,4,1,NA,NA,0.4472213221,42,4,1,5
1,2000,2,5,1,1,9,3,1,0.7989586015,27,1,1,2
2,1959,2,4,1,2,1,2,2,1.0138379978,48,5,1,9
1,1968,2,5,1,2,11,NA,NA,0.6220002086,42,1,1,9
1,1980,2,6,1,2,2,2,2,1.2751067376,34,1,1,13
2,1992,2,6,1,5,2,1,1,NA,13,7,1,15
1,1971,2,6,2,1,1,1,1,0.7554056073,24,1,1,12
6,2000,2,3,1,5,1,NA,NA,NA,51,8,1,97
1,1960,1,5,1,2,9,3,2,0.6116442131,6,2,1,6
6,1965,2,5,1,2,11,3,1,1.0923104398,18,3,1,2
1,1958,1,5,1,2,1,3,2,0.8898261305,8,4,1,8
1,1984,2,5,1,2,9,2,1,1.5774711658,4,1,1,10
6,1962,1,3,1,1,2,1,2,NA,39,6,1,6
1,1958,2,5,1,2,1,1,2,0.6453484434,34,4,1,2
1,1972,2,5,1,1,10,3,2,0.6873121784,4,1,1,7
1,1963,1,5,1,1,1,3,1,0.9851803792,53,1,1,5
4,1963,1,2,1,2,11,3,2,NA,6,3,1,97
2,1970,2,3,1,2,1,1,1,1.1327781017,27,7,1,9
6,2001,1,2,3,4,11,NA,NA,NA,42,8,2,4
2,1958,2,5,1,2,10,2,2,1.0071898876,13,6,1,8
1,1955,1,2,1,1,2,NA,NA,NA,12,2,2,1
1,1953,1,6,2,1,10,1,1,0.6065078517,26,1,1,7
1,1963,2,5,1,4,10,3,1,0.6425740809,37,1,1,1
6,1978,1,2,1,3,10,1,2,NA,55,4,2,3
2,1976,2,6,4,2,11,8,1,0.8951184186,10,4,1,12
1,1981,1,5,1,2,9,NA,NA,1.0382783122,22,1,1,10
1,1985,2,5,1,2,10,3,2,1.1586927913,41,3,1,11
1,1957,2,2,2,4,1,2,2,1.1097377918,37,1,1,2
6,1962,2,3,1,2,1,2,2,0.6965969585,28,7,1,3
1,1969,1,2,1,3,9,1,2,0.5620265332,1,3,1,3
1,1961,2,5,1,1,10,3,2,0.536636033,36,1,1,15
1,1947,1,5,2,4,10,1,2,0.531835493,51,3,1,8
1,1960,2,5,1,2,5,3,1,0.5205192056,12,1,1,13
1,1996,1,5,1,1,5,3,2,1.2992108194,6,1,1,8
1,1971,1,5,1,3,9,1,1,1.043951616,19,4,1,14
2,1973,2,2,1,4,11,3,2,0.3859841198,48,5,1,1
1,1958,1,5,1,1,11,3,2,0.4690360933,48,1,1,11
2,1975,2,2,3,1,1,NA,NA,NA,4,7,2,4
6,1973,1,3,1,1,9,3,2,0.562027663,6,1,1,14
3,1963,1,5,1,2,1,3,2,0.7898605273,42,6,1,97
2,1976,1,5,1,4,1,1,1,1.8287840787,27,5,1,1
1,1945,1,4,2,1,2,3,NA,NA,6,3,1,3
2,1958,1,5,1,2,2,3,2,0.8976913786,26,7,1,11
1,1964,1,4,1,3,9,1,2,0.6350925097,41,1,1,13
1,1946,1,5,2,1,11,3,2,0.8075873076,11,4,1,4
2,1947,1,2,1,2,2,1,2,1.0522638451,26,7,1,5
2,1975,1,5,1,1,2,1,1,1.1457825714,36,7,1,10
2,2000,1,5,1,1,2,3,2,2.4897309732,24,7,1,5
2,1975,1,5,1,2,1,1,2,1.1017412412,48,5,1,10
1,1978,2,5,6,2,9,3,2,0.1767084017,20,1,1,14
5,1972,1,5,1,3,12,8,2,0.3604082839,25,4,1,9
1,1966,2,5,1,2,12,3,2,0.6807804399,39,3,1,11
1,2002,2,2,6,1,2,NA,NA,NA,47,1,1,1
3,1971,2,3,1,4,11,2,2,0.2290021917,18,6,1,2
1,1965,2,3,1,4,1,3,2,0.6787561637,28,1,1,3
1,1989,1,6,3,1,10,3,2,0.7011877387,6,2,1,10
2,1982,2,5,1,4,1,8,2,2.3546432347,13,4,1,10
2,1948,2,2,1,4,1,3,2,1.1607572996,37,5,1,7
1,1952,2,5,2,2,1,1,2,0.2274446299,1,1,1,8
1,1950,1,2,2,1,1,1,2,2.0462586468,1,3,1,3
2,1984,3,5,1,3,11,3,1,0.5306174081,31,4,1,1
2,1975,2,4,1,4,1,8,2,NA,28,5,1,3
1,1951,2,5,2,3,1,NA,NA,0.7235036295,21,3,1,97
1,1947,1,2,1,4,1,1,2,0.821042221,39,1,1,11
1,1960,1,4,1,3,9,3,2,0.7682312368,53,3,1,97
2,1964,1,2,1,2,1,1,2,2.9037968327,48,4,1,97
5,1988,1,5,1,2,2,3,2,0.8379503049,36,4,1,9
1,1991,2,5,1,1,9,3,2,0.715615743,36,1,1,10
6,1963,2,1,1,4,2,NA,NA,0.4693564296,55,8,1,2
1,1958,2,5,1,3,5,2,2,0.5381631339,36,3,1,3
1,1983,1,1,2,1,1,NA,NA,NA,45,1,1,13
2,1969,2,4,1,4,3,1,1,0.5607541871,54,6,1,3
2,1953,2,2,1,1,1,3,2,1.2932896792,39,5,1,5
2,1960,1,5,1,1,2,3,2,0.7324565478,46,5,1,11
2,1970,1,5,1,1,2,3,2,0.4895449476,6,4,1,9
1,1958,1,5,1,2,9,NA,NA,0.4329168311,17,3,1,9
6,1988,1,1,1,1,10,NA,NA,1.4941382658,20,3,2,1
1,1961,2,5,1,3,2,3,2,0.6425740809,37,1,1,8
2,1970,2,5,1,2,4,3,2,1.0055983111,34,7,1,14
1,1967,2,5,1,2,12,3,2,0.6734984263,48,2,1,15
2,1951,1,2,1,4,11,8,2,0.9488240543,39,8,1,6
2,1967,1,6,7,2,12,1,2,0.1747408725,18,5,1,9
2,1961,2,3,1,4,2,1,2,1.1006510591,12,6,1,5
3,1966,1,5,1,2,9,1,2,0.2473476927,51,4,1,10
1,1977,1,6,1,2,2,3,2,NA,36,1,1,9
1,1964,1,5,1,1,10,1,2,0.6484609975,27,1,1,11
1,1936,2,3,1,3,9,3,2,0.4072976306,12,1,1,7
1,1984,1,5,1,2,10,3,2,NA,55,3,1,6
1,1961,2,5,1,2,12,2,2,0.6811651561,21,1,1,10
2,1971,1,4,1,2,11,3,2,1.0599739789,12,5,1,4
1,1959,1,5,1,4,1,3,2,0.5526436882,18,1,1,4
1,1962,1,4,1,2,1,3,2,0.5042315729,34,1,1,7
6,2002,1,2,2,1,11,NA,NA,NA,48,4,1,97
1,1968,1,5,1,2,10,3,1,0.5976246856,37,3,1,3
1,1964,2,4,1,2,1,3,1,0.5737513578,9,1,1,11
1,1954,1,6,1,3,2,3,2,0.9945728353,41,1,1,7
1,2001,1,3,1,1,11,3,2,1.799576022,24,1,1,2
2,1964,1,4,1,4,1,1,2,0.5387885222,2,5,1,3
1,1968,2,6,1,2,9,3,2,1.1477647707,25,2,1,14
2,1968,2,3,1,1,2,3,2,0.1735384447,1,4,1,5
1,1955,2,2,2,2,12,NA,NA,0.6679068585,25,1,1,2
2,1960,2,2,1,2,1,3,2,NA,39,7,1,2
1,1980,2,6,1,2,9,2,2,1.0159230226,13,2,1,12
1,1978,2,2,2,2,11,2,1,1.6424092491,6,1,1,3
2,1963,2,5,1,2,1,2,2,1.3141838865,29,6,1,11
2,1939,1,2,1,2,1,3,2,1.111242289,55,7,1,4
6,1966,1,2,1,3,11,3,2,0.8060217249,37,7,2,6
2,1975,2,3,1,1,12,2,2,NA,39,6,3,11
1,1948,2,6,2,2,1,3,2,0.4809644766,34,1,1,3
2,1992,2,3,3,1,10,2,2,1.0333000795,6,7,1,7
1,1968,2,3,1,2,11,3,2,0.5578998944,19,1,1,97
1,1991,1,5,1,2,9,NA,NA,NA,26,3,1,9
1,1991,2,5,1,4,10,2,2,0.9850329373,21,1,1,3
6,1998,2,2,1,2,11,NA,NA,NA,6,1,1,1
1,1977,2,3,1,2,11,3,2,0.5578998944,19,3,1,4
1,1988,3,5,1,1,11,NA,NA,NA,4,3,1,8
1,1959,1,5,1,2,1,3,1,0.4583154998,39,3,1,11
NA,2004,2,1,3,1,11,NA,NA,NA,36,8,2,1
